,0,1
2137,Geary_DAYM780201.lag1,329
2138,Geary_DAYM780201.lag2,500
2139,Geary_DAYM780201.lag3,278
2140,Moran_CIDH920105.lag1,124
2141,Moran_CIDH920105.lag2,296
2142,Moran_CIDH920105.lag3,449
2143,Moran_BHAR880101.lag1,309
2144,Moran_BHAR880101.lag2,442
2145,Moran_BHAR880101.lag3,508
2146,Moran_CHAM820101.lag1,325
2147,Moran_CHAM820101.lag2,281
2148,Moran_CHAM820101.lag3,165
2149,Moran_CHAM820102.lag1,592
2150,Moran_CHAM820102.lag2,322
2151,Moran_CHAM820102.lag3,332
2152,Moran_CHOC760101.lag1,424
2153,Moran_CHOC760101.lag2,533
2154,Moran_CHOC760101.lag3,128
2155,Moran_BIGC670101.lag1,464
2156,Moran_BIGC670101.lag2,373
2157,Moran_BIGC670101.lag3,239
2158,Moran_CHAM810101.lag1,52
2159,Moran_CHAM810101.lag2,429
2160,Moran_CHAM810101.lag3,355
2161,Moran_DAYM780201.lag1,203
2162,Moran_DAYM780201.lag2,474
2163,Moran_DAYM780201.lag3,273
2164,NMBroto_CIDH920105.lag1,327
2165,NMBroto_CIDH920105.lag2,19
2166,NMBroto_CIDH920105.lag3,205
2167,NMBroto_BHAR880101.lag1,161
2168,NMBroto_BHAR880101.lag2,95
2169,NMBroto_BHAR880101.lag3,167
2170,NMBroto_CHAM820101.lag1,410
2171,NMBroto_CHAM820101.lag2,516
2172,NMBroto_CHAM820101.lag3,131
2173,NMBroto_CHAM820102.lag1,147
2174,NMBroto_CHAM820102.lag2,290
2175,NMBroto_CHAM820102.lag3,121
2176,NMBroto_CHOC760101.lag1,612
2177,NMBroto_CHOC760101.lag2,292
2178,NMBroto_CHOC760101.lag3,249
2179,NMBroto_BIGC670101.lag1,483
2180,NMBroto_BIGC670101.lag2,307
2181,NMBroto_BIGC670101.lag3,163
2182,NMBroto_CHAM810101.lag1,350
2183,NMBroto_CHAM810101.lag2,92
2184,NMBroto_CHAM810101.lag3,205
2185,NMBroto_DAYM780201.lag1,369
2186,NMBroto_DAYM780201.lag2,329
2187,NMBroto_DAYM780201.lag3,134
2188,CKSAAP_AA.gap0,1168
2189,CKSAAP_AC.gap0,1810
2190,CKSAAP_AD.gap0,1053
2191,CKSAAP_AE.gap0,2166
2192,CKSAAP_AF.gap0,1622
2193,CKSAAP_AG.gap0,2932
2194,CKSAAP_AH.gap0,3281
2195,CKSAAP_AI.gap0,2002
2196,CKSAAP_AK.gap0,2403
2197,CKSAAP_AL.gap0,1569
2198,CKSAAP_AM.gap0,1444
2199,CKSAAP_AN.gap0,3168
2200,CKSAAP_AP.gap0,2218
2201,CKSAAP_AQ.gap0,2039
2202,CKSAAP_AR.gap0,1007
2203,CKSAAP_AS.gap0,920
2204,CKSAAP_AT.gap0,3637
2205,CKSAAP_AV.gap0,2557
2206,CKSAAP_AW.gap0,3431
2207,CKSAAP_AY.gap0,2562
2208,CKSAAP_CA.gap0,3637
2209,CKSAAP_CC.gap0,3281
2210,CKSAAP_CD.gap0,3808
2211,CKSAAP_CE.gap0,4077
2212,CKSAAP_CF.gap0,3431
2213,CKSAAP_CG.gap0,492
2214,CKSAAP_CH.gap0,3007
2215,CKSAAP_CI.gap0,4077
2216,CKSAAP_CK.gap0,1843
2217,CKSAAP_CL.gap0,848
2218,CKSAAP_CM.gap0,4077
2219,CKSAAP_CN.gap0,2346
2220,CKSAAP_CP.gap0,2720
2221,CKSAAP_CQ.gap0,3114
2222,CKSAAP_CR.gap0,4077
2223,CKSAAP_CS.gap0,718
2224,CKSAAP_CT.gap0,3281
2225,CKSAAP_CV.gap0,4077
2226,CKSAAP_CW.gap0,4077
2227,CKSAAP_CY.gap0,3637
2228,CKSAAP_DA.gap0,1422
2229,CKSAAP_DC.gap0,2302
2230,CKSAAP_DD.gap0,4077
2231,CKSAAP_DE.gap0,4077
2232,CKSAAP_DF.gap0,4077
2233,CKSAAP_DG.gap0,4077
2234,CKSAAP_DH.gap0,3281
2235,CKSAAP_DI.gap0,2540
2236,CKSAAP_DK.gap0,2728
2237,CKSAAP_DL.gap0,1355
2238,CKSAAP_DM.gap0,3637
2239,CKSAAP_DN.gap0,3808
2240,CKSAAP_DP.gap0,1453
2241,CKSAAP_DQ.gap0,3808
2242,CKSAAP_DR.gap0,3007
2243,CKSAAP_DS.gap0,1763
2244,CKSAAP_DT.gap0,3281
2245,CKSAAP_DV.gap0,2907
2246,CKSAAP_DW.gap0,1546
2247,CKSAAP_DY.gap0,4077
2248,CKSAAP_EA.gap0,1574
2249,CKSAAP_EC.gap0,3431
2250,CKSAAP_ED.gap0,1968
2251,CKSAAP_EE.gap0,1214
2252,CKSAAP_EF.gap0,2742
2253,CKSAAP_EG.gap0,2359
2254,CKSAAP_EH.gap0,3281
2255,CKSAAP_EI.gap0,3281
2256,CKSAAP_EK.gap0,2009
2257,CKSAAP_EL.gap0,1382
2258,CKSAAP_EM.gap0,2878
2259,CKSAAP_EN.gap0,1836
2260,CKSAAP_EP.gap0,2917
2261,CKSAAP_EQ.gap0,2296
2262,CKSAAP_ER.gap0,3281
2263,CKSAAP_ES.gap0,2396
2264,CKSAAP_ET.gap0,1895
2265,CKSAAP_EV.gap0,2789
2266,CKSAAP_EW.gap0,2179
2267,CKSAAP_EY.gap0,3007
2268,CKSAAP_FA.gap0,3007
2269,CKSAAP_FC.gap0,3007
2270,CKSAAP_FD.gap0,2587
2271,CKSAAP_FE.gap0,1906
2272,CKSAAP_FF.gap0,2079
2273,CKSAAP_FG.gap0,2000
2274,CKSAAP_FH.gap0,3431
2275,CKSAAP_FI.gap0,4077
2276,CKSAAP_FK.gap0,2475
2277,CKSAAP_FL.gap0,2671
2278,CKSAAP_FM.gap0,3637
2279,CKSAAP_FN.gap0,3114
2280,CKSAAP_FP.gap0,2531
2281,CKSAAP_FQ.gap0,3007
2282,CKSAAP_FR.gap0,3281
2283,CKSAAP_FS.gap0,2710
2284,CKSAAP_FT.gap0,3637
2285,CKSAAP_FV.gap0,4077
2286,CKSAAP_FW.gap0,4077
2287,CKSAAP_FY.gap0,3637
2288,CKSAAP_GA.gap0,2504
2289,CKSAAP_GC.gap0,3281
2290,CKSAAP_GD.gap0,3637
2291,CKSAAP_GE.gap0,1092
2292,CKSAAP_GF.gap0,2257
2293,CKSAAP_GG.gap0,4077
2294,CKSAAP_GH.gap0,1484
2295,CKSAAP_GI.gap0,1648
2296,CKSAAP_GK.gap0,2841
2297,CKSAAP_GL.gap0,3281
2298,CKSAAP_GM.gap0,3007
2299,CKSAAP_GN.gap0,2071
2300,CKSAAP_GP.gap0,2847
2301,CKSAAP_GQ.gap0,2198
2302,CKSAAP_GR.gap0,2013
2303,CKSAAP_GS.gap0,1468
2304,CKSAAP_GT.gap0,2886
2305,CKSAAP_GV.gap0,3431
2306,CKSAAP_GW.gap0,3637
2307,CKSAAP_GY.gap0,4077
2308,CKSAAP_HA.gap0,4077
2309,CKSAAP_HC.gap0,3281
2310,CKSAAP_HD.gap0,3281
2311,CKSAAP_HE.gap0,3281
2312,CKSAAP_HF.gap0,4077
2313,CKSAAP_HG.gap0,1616
2314,CKSAAP_HH.gap0,3281
2315,CKSAAP_HI.gap0,3637
2316,CKSAAP_HK.gap0,3637
2317,CKSAAP_HL.gap0,4077
2318,CKSAAP_HM.gap0,4077
2319,CKSAAP_HN.gap0,3007
2320,CKSAAP_HP.gap0,3637
2321,CKSAAP_HQ.gap0,3168
2322,CKSAAP_HR.gap0,3431
2323,CKSAAP_HS.gap0,3637
2324,CKSAAP_HT.gap0,4077
2325,CKSAAP_HV.gap0,3007
2326,CKSAAP_HW.gap0,4077
2327,CKSAAP_HY.gap0,2371
2328,CKSAAP_IA.gap0,1892
2329,CKSAAP_IC.gap0,3431
2330,CKSAAP_ID.gap0,3637
2331,CKSAAP_IE.gap0,1656
2332,CKSAAP_IF.gap0,2941
2333,CKSAAP_IG.gap0,2304
2334,CKSAAP_IH.gap0,3281
2335,CKSAAP_II.gap0,1261
2336,CKSAAP_IK.gap0,1715
2337,CKSAAP_IL.gap0,1450
2338,CKSAAP_IM.gap0,2648
2339,CKSAAP_IN.gap0,1476
2340,CKSAAP_IP.gap0,1522
2341,CKSAAP_IQ.gap0,2112
2342,CKSAAP_IR.gap0,4077
2343,CKSAAP_IS.gap0,2215
2344,CKSAAP_IT.gap0,1558
2345,CKSAAP_IV.gap0,1388
2346,CKSAAP_IW.gap0,2755
2347,CKSAAP_IY.gap0,4077
2348,CKSAAP_KA.gap0,2556
2349,CKSAAP_KC.gap0,3637
2350,CKSAAP_KD.gap0,2900
2351,CKSAAP_KE.gap0,2605
2352,CKSAAP_KF.gap0,1455
2353,CKSAAP_KG.gap0,2770
2354,CKSAAP_KH.gap0,3637
2355,CKSAAP_KI.gap0,2140
2356,CKSAAP_KK.gap0,2898
2357,CKSAAP_KL.gap0,1185
2358,CKSAAP_KM.gap0,3281
2359,CKSAAP_KN.gap0,2912
2360,CKSAAP_KP.gap0,3007
2361,CKSAAP_KQ.gap0,1916
2362,CKSAAP_KR.gap0,980
2363,CKSAAP_KS.gap0,2910
2364,CKSAAP_KT.gap0,3007
2365,CKSAAP_KV.gap0,2684
2366,CKSAAP_KW.gap0,4077
2367,CKSAAP_KY.gap0,3637
2368,CKSAAP_LA.gap0,2022
2369,CKSAAP_LC.gap0,1408
2370,CKSAAP_LD.gap0,1568
2371,CKSAAP_LE.gap0,2793
2372,CKSAAP_LF.gap0,3431
2373,CKSAAP_LG.gap0,3007
2374,CKSAAP_LH.gap0,1366
2375,CKSAAP_LI.gap0,2623
2376,CKSAAP_LK.gap0,1923
2377,CKSAAP_LL.gap0,1182
2378,CKSAAP_LM.gap0,3281
2379,CKSAAP_LN.gap0,3431
2380,CKSAAP_LP.gap0,2405
2381,CKSAAP_LQ.gap0,1549
2382,CKSAAP_LR.gap0,1046
2383,CKSAAP_LS.gap0,3168
2384,CKSAAP_LT.gap0,2024
2385,CKSAAP_LV.gap0,2470
2386,CKSAAP_LW.gap0,1463
2387,CKSAAP_LY.gap0,3637
2388,CKSAAP_MA.gap0,2712
2389,CKSAAP_MC.gap0,4077
2390,CKSAAP_MD.gap0,4077
2391,CKSAAP_ME.gap0,2308
2392,CKSAAP_MF.gap0,1350
2393,CKSAAP_MG.gap0,3281
2394,CKSAAP_MH.gap0,4077
2395,CKSAAP_MI.gap0,3114
2396,CKSAAP_MK.gap0,2495
2397,CKSAAP_ML.gap0,2101
2398,CKSAAP_MM.gap0,1919
2399,CKSAAP_MN.gap0,2615
2400,CKSAAP_MP.gap0,2800
2401,CKSAAP_MQ.gap0,1957
2402,CKSAAP_MR.gap0,4077
2403,CKSAAP_MS.gap0,3281
2404,CKSAAP_MT.gap0,2735
2405,CKSAAP_MV.gap0,4077
2406,CKSAAP_MW.gap0,4077
2407,CKSAAP_MY.gap0,3637
2408,CKSAAP_NA.gap0,2758
2409,CKSAAP_NC.gap0,3114
2410,CKSAAP_ND.gap0,2228
2411,CKSAAP_NE.gap0,3281
2412,CKSAAP_NF.gap0,3431
2413,CKSAAP_NG.gap0,2681
2414,CKSAAP_NH.gap0,4077
2415,CKSAAP_NI.gap0,2573
2416,CKSAAP_NK.gap0,3431
2417,CKSAAP_NL.gap0,4077
2418,CKSAAP_NM.gap0,3007
2419,CKSAAP_NN.gap0,2104
2420,CKSAAP_NP.gap0,2586
2421,CKSAAP_NQ.gap0,3637
2422,CKSAAP_NR.gap0,4077
2423,CKSAAP_NS.gap0,2009
2424,CKSAAP_NT.gap0,2739
2425,CKSAAP_NV.gap0,3384
2426,CKSAAP_NW.gap0,3808
2427,CKSAAP_NY.gap0,3637
2428,CKSAAP_PA.gap0,1740
2429,CKSAAP_PC.gap0,1043
2430,CKSAAP_PD.gap0,1410
2431,CKSAAP_PE.gap0,3281
2432,CKSAAP_PF.gap0,1018
2433,CKSAAP_PG.gap0,2851
2434,CKSAAP_PH.gap0,3281
2435,CKSAAP_PI.gap0,2455
2436,CKSAAP_PK.gap0,2839
2437,CKSAAP_PL.gap0,2267
2438,CKSAAP_PM.gap0,3114
2439,CKSAAP_PN.gap0,4077
2440,CKSAAP_PP.gap0,3281
2441,CKSAAP_PQ.gap0,3007
2442,CKSAAP_PR.gap0,2212
2443,CKSAAP_PS.gap0,1525
2444,CKSAAP_PT.gap0,2663
2445,CKSAAP_PV.gap0,3281
2446,CKSAAP_PW.gap0,1204
2447,CKSAAP_PY.gap0,4077
2448,CKSAAP_QA.gap0,3431
2449,CKSAAP_QC.gap0,3637
2450,CKSAAP_QD.gap0,1083
2451,CKSAAP_QE.gap0,4077
2452,CKSAAP_QF.gap0,4077
2453,CKSAAP_QG.gap0,2793
2454,CKSAAP_QH.gap0,3637
2455,CKSAAP_QI.gap0,1515
2456,CKSAAP_QK.gap0,4077
2457,CKSAAP_QL.gap0,1974
2458,CKSAAP_QM.gap0,1483
2459,CKSAAP_QN.gap0,1383
2460,CKSAAP_QP.gap0,3007
2461,CKSAAP_QQ.gap0,4077
2462,CKSAAP_QR.gap0,3431
2463,CKSAAP_QS.gap0,3486
2464,CKSAAP_QT.gap0,3637
2465,CKSAAP_QV.gap0,879
2466,CKSAAP_QW.gap0,2773
2467,CKSAAP_QY.gap0,4077
2468,CKSAAP_RA.gap0,1939
2469,CKSAAP_RC.gap0,2016
2470,CKSAAP_RD.gap0,1757
2471,CKSAAP_RE.gap0,1810
2472,CKSAAP_RF.gap0,2843
2473,CKSAAP_RG.gap0,2597
2474,CKSAAP_RH.gap0,2834
2475,CKSAAP_RI.gap0,2133
2476,CKSAAP_RK.gap0,1243
2477,CKSAAP_RL.gap0,1789
2478,CKSAAP_RM.gap0,3637
2479,CKSAAP_RN.gap0,2868
2480,CKSAAP_RP.gap0,1673
2481,CKSAAP_RQ.gap0,1274
2482,CKSAAP_RR.gap0,1716
2483,CKSAAP_RS.gap0,2743
2484,CKSAAP_RT.gap0,2439
2485,CKSAAP_RV.gap0,1613
2486,CKSAAP_RW.gap0,3431
2487,CKSAAP_RY.gap0,2610
2488,CKSAAP_SA.gap0,1452
2489,CKSAAP_SC.gap0,3114
2490,CKSAAP_SD.gap0,2284
2491,CKSAAP_SE.gap0,2254
2492,CKSAAP_SF.gap0,2558
2493,CKSAAP_SG.gap0,2490
2494,CKSAAP_SH.gap0,3281
2495,CKSAAP_SI.gap0,1970
2496,CKSAAP_SK.gap0,2829
2497,CKSAAP_SL.gap0,1071
2498,CKSAAP_SM.gap0,3431
2499,CKSAAP_SN.gap0,2064
2500,CKSAAP_SP.gap0,55
2501,CKSAAP_SQ.gap0,4077
2502,CKSAAP_SR.gap0,1611
2503,CKSAAP_SS.gap0,2208
2504,CKSAAP_ST.gap0,1252
2505,CKSAAP_SV.gap0,2442
2506,CKSAAP_SW.gap0,3114
2507,CKSAAP_SY.gap0,2914
2508,CKSAAP_TA.gap0,2569
2509,CKSAAP_TC.gap0,557
2510,CKSAAP_TD.gap0,2884
2511,CKSAAP_TE.gap0,2004
2512,CKSAAP_TF.gap0,2431
2513,CKSAAP_TG.gap0,2262
2514,CKSAAP_TH.gap0,2252
2515,CKSAAP_TI.gap0,3637
2516,CKSAAP_TK.gap0,1986
2517,CKSAAP_TL.gap0,1615
2518,CKSAAP_TM.gap0,3007
2519,CKSAAP_TN.gap0,2745
2520,CKSAAP_TP.gap0,2599
2521,CKSAAP_TQ.gap0,4077
2522,CKSAAP_TR.gap0,4077
2523,CKSAAP_TS.gap0,1499
2524,CKSAAP_TT.gap0,2124
2525,CKSAAP_TV.gap0,2200
2526,CKSAAP_TW.gap0,3637
2527,CKSAAP_TY.gap0,2642
2528,CKSAAP_VA.gap0,2527
2529,CKSAAP_VC.gap0,2488
2530,CKSAAP_VD.gap0,1909
2531,CKSAAP_VE.gap0,1386
2532,CKSAAP_VF.gap0,2172
2533,CKSAAP_VG.gap0,2384
2534,CKSAAP_VH.gap0,3007
2535,CKSAAP_VI.gap0,2646
2536,CKSAAP_VK.gap0,2098
2537,CKSAAP_VL.gap0,3281
2538,CKSAAP_VM.gap0,3637
2539,CKSAAP_VN.gap0,2211
2540,CKSAAP_VP.gap0,1986
2541,CKSAAP_VQ.gap0,2070
2542,CKSAAP_VR.gap0,2044
2543,CKSAAP_VS.gap0,2112
2544,CKSAAP_VT.gap0,2824
2545,CKSAAP_VV.gap0,1577
2546,CKSAAP_VW.gap0,3431
2547,CKSAAP_VY.gap0,3486
2548,CKSAAP_WA.gap0,3281
2549,CKSAAP_WC.gap0,4077
2550,CKSAAP_WD.gap0,3637
2551,CKSAAP_WE.gap0,1687
2552,CKSAAP_WF.gap0,4077
2553,CKSAAP_WG.gap0,3281
2554,CKSAAP_WH.gap0,4077
2555,CKSAAP_WI.gap0,3281
2556,CKSAAP_WK.gap0,4077
2557,CKSAAP_WL.gap0,4077
2558,CKSAAP_WM.gap0,4077
2559,CKSAAP_WN.gap0,3637
2560,CKSAAP_WP.gap0,3486
2561,CKSAAP_WQ.gap0,4077
2562,CKSAAP_WR.gap0,4077
2563,CKSAAP_WS.gap0,2161
2564,CKSAAP_WT.gap0,3281
2565,CKSAAP_WV.gap0,3431
2566,CKSAAP_WW.gap0,4077
2567,CKSAAP_WY.gap0,4077
2568,CKSAAP_YA.gap0,3114
2569,CKSAAP_YC.gap0,3637
2570,CKSAAP_YD.gap0,3637
2571,CKSAAP_YE.gap0,3114
2572,CKSAAP_YF.gap0,4077
2573,CKSAAP_YG.gap0,2618
2574,CKSAAP_YH.gap0,4077
2575,CKSAAP_YI.gap0,2812
2576,CKSAAP_YK.gap0,2612
2577,CKSAAP_YL.gap0,2403
2578,CKSAAP_YM.gap0,3007
2579,CKSAAP_YN.gap0,3007
2580,CKSAAP_YP.gap0,3168
2581,CKSAAP_YQ.gap0,3281
2582,CKSAAP_YR.gap0,3637
2583,CKSAAP_YS.gap0,2239
2584,CKSAAP_YT.gap0,1883
2585,CKSAAP_YV.gap0,2792
2586,CKSAAP_YW.gap0,4077
2587,CKSAAP_YY.gap0,4077
2588,CKSAAP_AA.gap1,1381
2589,CKSAAP_AC.gap1,3431
2590,CKSAAP_AD.gap1,2810
2591,CKSAAP_AE.gap1,3808
2592,CKSAAP_AF.gap1,2770
2593,CKSAAP_AG.gap1,2306
2594,CKSAAP_AH.gap1,3007
2595,CKSAAP_AI.gap1,2730
2596,CKSAAP_AK.gap1,2100
2597,CKSAAP_AL.gap1,1748
2598,CKSAAP_AM.gap1,2897
2599,CKSAAP_AN.gap1,3808
2600,CKSAAP_AP.gap1,2485
2601,CKSAAP_AQ.gap1,3281
2602,CKSAAP_AR.gap1,3637
2603,CKSAAP_AS.gap1,2869
2604,CKSAAP_AT.gap1,2551
2605,CKSAAP_AV.gap1,1394
2606,CKSAAP_AW.gap1,3637
2607,CKSAAP_AY.gap1,3168
2608,CKSAAP_CA.gap1,1634
2609,CKSAAP_CC.gap1,4077
2610,CKSAAP_CD.gap1,1069
2611,CKSAAP_CE.gap1,4077
2612,CKSAAP_CF.gap1,3637
2613,CKSAAP_CG.gap1,2567
2614,CKSAAP_CH.gap1,3637
2615,CKSAAP_CI.gap1,1426
2616,CKSAAP_CK.gap1,2592
2617,CKSAAP_CL.gap1,2528
2618,CKSAAP_CM.gap1,3637
2619,CKSAAP_CN.gap1,3808
2620,CKSAAP_CP.gap1,3007
2621,CKSAAP_CQ.gap1,1528
2622,CKSAAP_CR.gap1,3281
2623,CKSAAP_CS.gap1,2338
2624,CKSAAP_CT.gap1,2779
2625,CKSAAP_CV.gap1,1856
2626,CKSAAP_CW.gap1,2889
2627,CKSAAP_CY.gap1,1752
2628,CKSAAP_DA.gap1,2030
2629,CKSAAP_DC.gap1,3637
2630,CKSAAP_DD.gap1,2805
2631,CKSAAP_DE.gap1,2477
2632,CKSAAP_DF.gap1,1985
2633,CKSAAP_DG.gap1,2109
2634,CKSAAP_DH.gap1,3007
2635,CKSAAP_DI.gap1,3637
2636,CKSAAP_DK.gap1,1912
2637,CKSAAP_DL.gap1,3637
2638,CKSAAP_DM.gap1,3637
2639,CKSAAP_DN.gap1,2516
2640,CKSAAP_DP.gap1,3281
2641,CKSAAP_DQ.gap1,3114
2642,CKSAAP_DR.gap1,1722
2643,CKSAAP_DS.gap1,1769
2644,CKSAAP_DT.gap1,2814
2645,CKSAAP_DV.gap1,3007
2646,CKSAAP_DW.gap1,3637
2647,CKSAAP_DY.gap1,3281
2648,CKSAAP_EA.gap1,1773
2649,CKSAAP_EC.gap1,2608
2650,CKSAAP_ED.gap1,1673
2651,CKSAAP_EE.gap1,1626
2652,CKSAAP_EF.gap1,4077
2653,CKSAAP_EG.gap1,2214
2654,CKSAAP_EH.gap1,3431
2655,CKSAAP_EI.gap1,2871
2656,CKSAAP_EK.gap1,3007
2657,CKSAAP_EL.gap1,2006
2658,CKSAAP_EM.gap1,3637
2659,CKSAAP_EN.gap1,3431
2660,CKSAAP_EP.gap1,3114
2661,CKSAAP_EQ.gap1,2427
2662,CKSAAP_ER.gap1,3007
2663,CKSAAP_ES.gap1,3168
2664,CKSAAP_ET.gap1,3114
2665,CKSAAP_EV.gap1,2092
2666,CKSAAP_EW.gap1,1625
2667,CKSAAP_EY.gap1,3007
2668,CKSAAP_FA.gap1,3431
2669,CKSAAP_FC.gap1,4077
2670,CKSAAP_FD.gap1,4077
2671,CKSAAP_FE.gap1,1929
2672,CKSAAP_FF.gap1,3637
2673,CKSAAP_FG.gap1,4077
2674,CKSAAP_FH.gap1,4077
2675,CKSAAP_FI.gap1,3637
2676,CKSAAP_FK.gap1,3007
2677,CKSAAP_FL.gap1,2860
2678,CKSAAP_FM.gap1,4077
2679,CKSAAP_FN.gap1,3114
2680,CKSAAP_FP.gap1,2453
2681,CKSAAP_FQ.gap1,2765
2682,CKSAAP_FR.gap1,2826
2683,CKSAAP_FS.gap1,1633
2684,CKSAAP_FT.gap1,2351
2685,CKSAAP_FV.gap1,3281
2686,CKSAAP_FW.gap1,2160
2687,CKSAAP_FY.gap1,3281
2688,CKSAAP_GA.gap1,1433
2689,CKSAAP_GC.gap1,1783
2690,CKSAAP_GD.gap1,2420
2691,CKSAAP_GE.gap1,2174
2692,CKSAAP_GF.gap1,3637
2693,CKSAAP_GG.gap1,1571
2694,CKSAAP_GH.gap1,2825
2695,CKSAAP_GI.gap1,2074
2696,CKSAAP_GK.gap1,1972
2697,CKSAAP_GL.gap1,1846
2698,CKSAAP_GM.gap1,3486
2699,CKSAAP_GN.gap1,2613
2700,CKSAAP_GP.gap1,2422
2701,CKSAAP_GQ.gap1,844
2702,CKSAAP_GR.gap1,2519
2703,CKSAAP_GS.gap1,1997
2704,CKSAAP_GT.gap1,2356
2705,CKSAAP_GV.gap1,1501
2706,CKSAAP_GW.gap1,2401
2707,CKSAAP_GY.gap1,4077
2708,CKSAAP_HA.gap1,2237
2709,CKSAAP_HC.gap1,3637
2710,CKSAAP_HD.gap1,1357
2711,CKSAAP_HE.gap1,4077
2712,CKSAAP_HF.gap1,3637
2713,CKSAAP_HG.gap1,2532
2714,CKSAAP_HH.gap1,1364
2715,CKSAAP_HI.gap1,3281
2716,CKSAAP_HK.gap1,4077
2717,CKSAAP_HL.gap1,1510
2718,CKSAAP_HM.gap1,4077
2719,CKSAAP_HN.gap1,2390
2720,CKSAAP_HP.gap1,3637
2721,CKSAAP_HQ.gap1,3637
2722,CKSAAP_HR.gap1,3637
2723,CKSAAP_HS.gap1,3114
2724,CKSAAP_HT.gap1,4077
2725,CKSAAP_HV.gap1,1858
2726,CKSAAP_HW.gap1,4077
2727,CKSAAP_HY.gap1,4077
2728,CKSAAP_IA.gap1,1050
2729,CKSAAP_IC.gap1,4077
2730,CKSAAP_ID.gap1,2155
2731,CKSAAP_IE.gap1,2395
2732,CKSAAP_IF.gap1,2667
2733,CKSAAP_IG.gap1,975
2734,CKSAAP_IH.gap1,3637
2735,CKSAAP_II.gap1,2393
2736,CKSAAP_IK.gap1,1694
2737,CKSAAP_IL.gap1,2493
2738,CKSAAP_IM.gap1,2639
2739,CKSAAP_IN.gap1,3281
2740,CKSAAP_IP.gap1,4077
2741,CKSAAP_IQ.gap1,2538
2742,CKSAAP_IR.gap1,2254
2743,CKSAAP_IS.gap1,2028
2744,CKSAAP_IT.gap1,2168
2745,CKSAAP_IV.gap1,889
2746,CKSAAP_IW.gap1,1451
2747,CKSAAP_IY.gap1,2535
2748,CKSAAP_KA.gap1,2384
2749,CKSAAP_KC.gap1,1757
2750,CKSAAP_KD.gap1,2348
2751,CKSAAP_KE.gap1,3281
2752,CKSAAP_KF.gap1,2315
2753,CKSAAP_KG.gap1,2372
2754,CKSAAP_KH.gap1,2768
2755,CKSAAP_KI.gap1,1686
2756,CKSAAP_KK.gap1,2846
2757,CKSAAP_KL.gap1,1964
2758,CKSAAP_KM.gap1,2940
2759,CKSAAP_KN.gap1,1733
2760,CKSAAP_KP.gap1,3114
2761,CKSAAP_KQ.gap1,4077
2762,CKSAAP_KR.gap1,3007
2763,CKSAAP_KS.gap1,1646
2764,CKSAAP_KT.gap1,2749
2765,CKSAAP_KV.gap1,1858
2766,CKSAAP_KW.gap1,3486
2767,CKSAAP_KY.gap1,3808
2768,CKSAAP_LA.gap1,2024
2769,CKSAAP_LC.gap1,1796
2770,CKSAAP_LD.gap1,1215
2771,CKSAAP_LE.gap1,1479
2772,CKSAAP_LF.gap1,2445
2773,CKSAAP_LG.gap1,2871
2774,CKSAAP_LH.gap1,3281
2775,CKSAAP_LI.gap1,2274
2776,CKSAAP_LK.gap1,1474
2777,CKSAAP_LL.gap1,1060
2778,CKSAAP_LM.gap1,4077
2779,CKSAAP_LN.gap1,3431
2780,CKSAAP_LP.gap1,1265
2781,CKSAAP_LQ.gap1,1572
2782,CKSAAP_LR.gap1,1101
2783,CKSAAP_LS.gap1,956
2784,CKSAAP_LT.gap1,1693
2785,CKSAAP_LV.gap1,1195
2786,CKSAAP_LW.gap1,4077
2787,CKSAAP_LY.gap1,3808
2788,CKSAAP_MA.gap1,3637
2789,CKSAAP_MC.gap1,4077
2790,CKSAAP_MD.gap1,4077
2791,CKSAAP_ME.gap1,3637
2792,CKSAAP_MF.gap1,3808
2793,CKSAAP_MG.gap1,3808
2794,CKSAAP_MH.gap1,4077
2795,CKSAAP_MI.gap1,3281
2796,CKSAAP_MK.gap1,4077
2797,CKSAAP_ML.gap1,3281
2798,CKSAAP_MM.gap1,3281
2799,CKSAAP_MN.gap1,2463
2800,CKSAAP_MP.gap1,3281
2801,CKSAAP_MQ.gap1,2120
2802,CKSAAP_MR.gap1,3431
2803,CKSAAP_MS.gap1,2588
2804,CKSAAP_MT.gap1,4077
2805,CKSAAP_MV.gap1,3486
2806,CKSAAP_MW.gap1,4077
2807,CKSAAP_MY.gap1,3637
2808,CKSAAP_NA.gap1,3007
2809,CKSAAP_NC.gap1,4077
2810,CKSAAP_ND.gap1,3007
2811,CKSAAP_NE.gap1,3431
2812,CKSAAP_NF.gap1,1780
2813,CKSAAP_NG.gap1,3637
2814,CKSAAP_NH.gap1,4077
2815,CKSAAP_NI.gap1,2717
2816,CKSAAP_NK.gap1,3007
2817,CKSAAP_NL.gap1,1393
2818,CKSAAP_NM.gap1,3431
2819,CKSAAP_NN.gap1,3281
2820,CKSAAP_NP.gap1,1799
2821,CKSAAP_NQ.gap1,3637
2822,CKSAAP_NR.gap1,2205
2823,CKSAAP_NS.gap1,2539
2824,CKSAAP_NT.gap1,3281
2825,CKSAAP_NV.gap1,3637
2826,CKSAAP_NW.gap1,3637
2827,CKSAAP_NY.gap1,4077
2828,CKSAAP_PA.gap1,1055
2829,CKSAAP_PC.gap1,3007
2830,CKSAAP_PD.gap1,2869
2831,CKSAAP_PE.gap1,3007
2832,CKSAAP_PF.gap1,2566
